,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_RF__max_depth,param_RF__max_features,param_RF__min_samples_leaf,param_RF__min_samples_split,param_RF__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
333,30.171219778060912,0.30462051841301235,0.23038759231567382,0.0012219510702998774,50,log2,2,2,400,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 2, 'RF__n_estimators': 400}",0.862568779294885,0.861245839277223,0.8637765776781469,0.8664387609537396,0.8477807214183819,0.8603621357244753,0.006519600935478566,121
334,37.84658250808716,0.5663628083197634,0.28732728958129883,0.0013747646534744869,50,log2,2,2,500,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 2, 'RF__n_estimators': 500}",0.8624570341688743,0.8610213300726852,0.8627729094490864,0.8666666666666667,0.8477661164323076,0.8601368113579241,0.006462010889672557,177
335,7.581404304504394,0.0673523442367334,0.05964651107788086,0.0003711118743201281,50,log2,2,5,100,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 100}",0.8589334963657359,0.8586485293118674,0.8580412336118469,0.8669356701311052,0.8441641192853746,0.8573446097411861,0.007354234424173139,469
336,15.172566890716553,0.09836084243597795,0.11594929695129394,0.0006835712149484061,50,log2,2,5,200,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 200}",0.8614734053393112,0.8610960532572516,0.8626791658175397,0.8653359146797093,0.845946946538958,0.8593062971265539,0.006842577937874309,319
337,22.68064765930176,0.1579457480353161,0.17241792678833007,0.0010521138507723787,50,log2,2,5,300,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 300}",0.8633866585150465,0.8623041912913525,0.8622118062631614,0.8672111269614835,0.844858705251002,0.8599944976564091,0.007783698962603629,209
338,30.529209566116332,0.5527757434207655,0.22909893989562988,0.0013364006719395736,50,log2,2,5,400,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 400}",0.8640679980979553,0.8621241763467156,0.8628160451056315,0.8675667413898511,0.844901840907547,0.86029536036954,0.007921674547926043,133
339,37.81200623512268,0.3190634046992495,0.28586292266845703,0.0019386772979603291,50,log2,2,5,500,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 5, 'RF__n_estimators': 500}",0.8646199307112289,0.8627627199239182,0.8629570002037905,0.867045717002921,0.8463932477413219,0.8607557231166361,0.007343711314165195,59
340,7.531298208236694,0.10363602805346772,0.05836310386657715,0.00041183756495710293,50,log2,2,10,100,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 100}",0.8565355614428367,0.8570820596426874,0.8557417974322397,0.8668864207594592,0.8458385979213369,0.856416887439712,0.006669686966637639,505
341,15.041775941848755,0.19259611841160598,0.11318626403808593,0.0009003130878530545,50,log2,2,10,200,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 200}",0.8616510427280755,0.8599979620949664,0.8601969974865837,0.866768561918348,0.8477793628150262,0.8592787854085999,0.0062501424858596765,329
342,22.579499435424804,0.2684721370611689,0.1687844753265381,0.0009081874438960232,50,log2,2,10,300,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 300}",0.8618137354799267,0.8608572787174784,0.8610929963997012,0.8665447320154881,0.8468021873514028,0.8594221859927995,0.006641771375887425,309
343,30.09490156173706,0.34031937228592435,0.2239071846008301,0.0010783897402192296,50,log2,2,10,400,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 400}",0.8632939338360165,0.8602639087018545,0.8618164526866381,0.8663535085931663,0.8467441070579445,0.859694382175124,0.006779939618345134,257
344,37.91724262237549,0.5278095544131357,0.27988367080688475,0.001959330035859374,50,log2,2,10,500,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 2, 'RF__min_samples_split': 10, 'RF__n_estimators': 500}",0.8637796345356974,0.8619842402010733,0.8618144147816044,0.8662502547381291,0.846828340466001,0.860131376944501,0.006840861744868948,187
345,7.387400102615357,0.07939592296533339,0.05893206596374512,0.0003703826602566243,50,log2,4,2,100,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 2, 'RF__n_estimators': 100}",0.86193091501936,0.8599320698322125,0.8575348142109911,0.8639613477345289,0.8505312139120984,0.8587780721418383,0.004641009280179344,375
346,14.749045896530152,0.09180535301989974,0.11433572769165039,0.0007605698174546739,50,log2,4,2,200,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 2, 'RF__n_estimators': 200}",0.8655858976971671,0.8602547381292032,0.861158888662455,0.8655675565518647,0.8483547313361863,0.8601843624753751,0.006309519603402987,145
347,22.127133798599242,0.19006404379783784,0.1699970245361328,0.000917726379150791,50,log2,4,2,300,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 2, 'RF__n_estimators': 300}",0.8649398818015082,0.8620698322124856,0.8614411385096121,0.8664669519733714,0.8485459547585081,0.8606927518510972,0.006346347175953175,79
348,29.399076461791992,0.2405630380943216,0.22517623901367187,0.0015068070541445404,50,log2,4,2,400,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 2, 'RF__n_estimators': 400}",0.864412064397799,0.8635418789484409,0.8627165274098226,0.8658895455471776,0.8492140479586985,0.8611548128523877,0.006062116535887257,21
349,36.79902057647705,0.3184643987584201,0.28072004318237304,0.0018911883094032771,50,log2,4,2,500,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 2, 'RF__n_estimators': 500}",0.8644922219957885,0.8629821343658719,0.8632321173833299,0.8652788533387676,0.8498410434073773,0.8611652740982271,0.0057236551192083405,1
350,7.3817915439605715,0.09350271828602334,0.05891742706298828,0.00043677267537519705,50,log2,4,5,100,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 5, 'RF__n_estimators': 100}",0.86193091501936,0.8599320698322125,0.8575348142109911,0.8639613477345289,0.8505312139120984,0.8587780721418383,0.004641009280179344,375
351,14.794320917129516,0.06394562233044737,0.11435809135437011,0.0010347225983718218,50,log2,4,5,200,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 5, 'RF__n_estimators': 200}",0.8655858976971671,0.8602547381292032,0.861158888662455,0.8655675565518647,0.8483547313361863,0.8601843624753751,0.006309519603402987,145
352,22.067748928070067,0.23271703462118265,0.16987128257751466,0.0013558763549264515,50,log2,4,5,300,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 5, 'RF__n_estimators': 300}",0.8649398818015082,0.8620698322124856,0.8614411385096121,0.8664669519733714,0.8485459547585081,0.8606927518510972,0.006346347175953175,79
353,29.79427103996277,0.5901759998908013,0.22556228637695314,0.001376072161901453,50,log2,4,5,400,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 5, 'RF__n_estimators': 400}",0.864412064397799,0.8635418789484409,0.8627165274098226,0.8658895455471776,0.8492140479586985,0.8611548128523877,0.006062116535887257,21
354,36.828504419326784,0.2636746127094144,0.2806561946868896,0.0017531238675153676,50,log2,4,5,500,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 5, 'RF__n_estimators': 500}",0.8644922219957885,0.8629821343658719,0.8632321173833299,0.8652788533387676,0.8498410434073773,0.8611652740982271,0.0057236551192083405,1
355,7.365463018417358,0.1051320151297262,0.05839724540710449,0.0002890746135218392,50,log2,4,10,100,"{'RF__max_depth': 50, 'RF__max_features': 'log2', 'RF__min_samples_leaf': 4, 'RF__min_samples_split': 10, 'RF__n_estimators': 100}",0.8585935058759595,0.8623809523809525,0.8600645336593982,0.8642721282521567,0.8427617009714014,0.8576145642279738,0.007676064599056795,457
