Fold,Precision,Recall,F1-score,Roc_auc_score
1.0,0.04181758314125782,0.6580310880829016,0.07863777089783282,0.6112989496975932
2.0,0.037422037422037424,0.5595854922279793,0.07015264696329979,0.5719519560496473
3.0,0.04169424222369292,0.6528497409326425,0.07838258164852255,0.6097557099096851
4.0,0.03904485317844466,0.6269430051813472,0.07351154313487242,0.5906340287804371
5.0,0.04388389771941949,0.6580310880829016,0.0822805312601231,0.6219667562533633
Mean,0.04077252273697046,0.6310880829015544,0.07659301478093014,0.6011214801381453
Std,0.002273014135075342,0.03756387349304013,0.004259230587421003,0.017739809008163923
